Weather Type,Temperature_normalized,Humidity_normalized,Wind Speed_normalized,Precipitation (%)_normalized,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Atmospheric Pressure_normalized,UV Index_normalized,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Visibility (km)_normalized,Location_coastal,Location_inland,Location_mountain,Weather Type_Rainy,Weather Type_Snowy
Rainy,1.3421329436426397,-0.733999838459368,0.7083923889396704,0.3466870067780734,0,1,0,-0.014743604175620295,-0.08152571385840189,0,1,0,0,-0.20029059802640234,1,0,0,1,0
Snowy,-0.5788212380242655,1.3287788582260482,-0.6380952424687378,0.06387209500869447,0,1,0,-0.3946349704871229,-0.38454164147370107,0,0,0,1,-0.20029059802640234,0,1,0,0,1
Rainy,0.8464028322447288,-1.0563090098164643,0.16979733637630712,0.06387209500869447,0,1,0,0.5721308268052337,-0.08152571385840189,0,1,0,0,0.3113252679238254,0,0,1,1,0
Snowy,-0.9506188215726988,-0.733999838459368,0.16979733637630712,0.8557538479629555,0,1,0,-0.12006559898696369,-0.6875575690890002,0,0,0,1,0.14078664594041618,0,0,1,0,1
Snowy,-1.570281460820088,-0.476152501373691,-0.8400683871799991,1.4213836715017134,0,0,1,-0.13104837384696966,3.554665417525188,0,0,0,1,-0.37082922000981156,0,0,1,0,1
Rainy,1.7139305271910732,-0.15384333001659467,1.785582494066397,1.6476356009172166,0,1,0,0.17027391077371598,2.0395857794486925,0,0,0,1,0.14078664594041618,0,1,0,1,0
Rainy,0.9083690961694677,0.8775460183261135,-0.3014733346166358,0.17699805971644605,0,1,0,0.46427434548773416,-0.6875575690890002,1,0,0,0,-0.20029059802640234,1,0,0,1,0
Snowy,-1.2604501411963933,-0.024919661473756162,0.9103655336509316,1.1385687597323344,0,1,0,-0.3526751383296624,-0.6875575690890002,0,0,0,1,0.14078664594041618,0,1,0,0,1
Rainy,1.4660654714921175,-0.2827669985594332,0.7757167705100908,-1.1239505344226972,0,1,0,0.37584892738409353,-0.6875575690890002,0,0,1,0,-0.5413678419932209,1,0,0,1,0
Rainy,0.6605040404705121,1.0709315211403712,0.30444609951714796,-0.897698605007194,0,0,1,-0.01699648106998173,0.22149021375689726,0,1,0,0,-0.5413678419932209,1,0,0,1,0
Rainy,1.1562341518684232,0.8130841840546942,-0.9073927687504195,-0.33206878146843605,0,1,0,-0.06684138235770243,0.22149021375689726,0,1,0,0,-0.37082922000981156,0,1,0,1,0
Rainy,-0.02112486270161558,-0.733999838459368,0.5737436257988295,0.6295019185474524,0,0,1,0.11057267307317162,0.22149021375689726,0,1,0,0,0.3113252679238254,1,0,0,1,0
Snowy,-0.3929224462500489,-0.6695380041879487,0.7083923889396704,1.1385687597323344,0,1,0,-0.34816938454094276,-0.38454164147370107,0,0,0,1,0.3113252679238254,0,0,1,0,1
Snowy,-0.45488871017478777,-0.6050761699165295,0.7757167705100908,-0.33206878146843605,0,1,0,-0.18173810397007792,-0.6875575690890002,0,0,0,1,-0.71190646397663,0,0,1,0,1
Snowy,-1.0125850854974379,-0.6050761699165295,-0.503446479327897,1.0820057773784586,0,1,0,-0.04205973651973947,-0.6875575690890002,0,0,0,1,-0.71190646397663,0,1,0,0,1
Snowy,-1.1984838772716546,-3.505858712130396,-1.5133122028842032,1.0254427950245828,1,0,0,-2.9491157590798873,2.0395857794486925,0,1,0,0,5.256945305442693,1,0,0,0,1
Rainy,0.3506727208468177,1.1998551896832097,-0.8400683871799991,0.29012402442419766,0,0,1,-0.2008875575721389,-0.38454164147370107,0,0,1,0,-0.5413678419932209,0,0,1,1,0
Rainy,0.7224703043952511,-0.21830516428801394,-0.43612209775747657,-1.406765446192076,0,1,0,0.0824117118936681,-0.6875575690890002,1,0,0,0,-0.37082922000981156,0,0,1,1,0
Rainy,1.3421329436426397,1.6510880295831445,0.23712171794672754,1.0820057773784586,0,1,0,0.5876193554539594,2.0395857794486925,0,0,1,0,-0.20029059802640234,0,0,1,1,0
Rainy,1.1562341518684232,-0.34722883283085243,-0.43612209775747657,0.7991908656090797,1,0,0,-3.3174611313077915,2.3426017070639915,0,1,0,0,1.6756342437910994,0,0,1,1,0
Snowy,-0.6407875019490045,-0.6695380041879487,0.5064192442284092,-0.5017577285300634,0,1,0,-0.35408318638863634,-0.6875575690890002,0,0,0,1,-0.5413678419932209,0,0,1,0,1
Rainy,-0.02112486270161558,-1.1852326783593028,-0.43612209775747657,0.17699805971644605,0,1,0,0.3871133118558943,-0.38454164147370107,0,0,0,1,-0.029751976042993074,1,0,0,1,0
Snowy,-1.2604501411963933,0.5552368469690172,0.43909486265798875,-0.6714466755916908,0,0,1,-0.3377498289045263,-0.38454164147370107,0,0,0,1,-0.37082922000981156,0,0,1,0,1
Rainy,0.10280766514786219,-0.4116906671022717,-0.9073927687504195,-1.0108245697149456,0,1,0,0.5082054449277581,-0.6875575690890002,0,0,1,0,0.14078664594041618,0,1,0,1,0
Snowy,-0.5788212380242655,0.7486223497832749,-1.5806365844546235,-1.1805135167765728,0,1,0,-0.2115887228203501,-0.6875575690890002,0,0,0,1,-0.20029059802640234,0,1,0,0,1
Snowy,-1.1984838772716546,0.42631317842617866,1.8529068756368174,0.9688798126707071,0,1,0,-0.12541618161107088,3.554665417525188,0,0,0,1,-0.20029059802640234,0,1,0,0,1
Snowy,-0.5788212380242655,-1.8943128553449147,-0.7727440056095787,-2.990528952100598,0,1,0,2.6605477078772135,1.1305379966027949,0,0,0,1,3.89263632957542,1,0,0,0,1
Snowy,-1.1984838772716546,-0.34722883283085243,-1.5806365844546235,0.007309112654818682,0,1,0,-9.990436227898178e-05,-0.6875575690890002,0,0,0,1,0.48186388990723467,0,0,1,0,1
Rainy,0.9703353600942066,1.3287788582260482,0.7757167705100908,0.459812971485825,0,1,0,0.06579674479776013,-0.08152571385840189,0,0,0,1,-0.20029059802640234,0,0,1,1,0
Snowy,-1.1365176133469157,1.973397200940241,-0.7727440056095787,0.29012402442419766,0,1,0,-0.20961745553778344,3.554665417525188,0,0,0,1,-0.5413678419932209,0,0,1,0,1
Rainy,4.316513612030106,1.006469686868952,1.112338678362193,0.3466870067780734,0,0,1,0.1739348357270545,0.22149021375689726,0,1,0,0,-0.71190646397663,0,0,1,1,0
Rainy,0.9083690961694677,-0.15384333001659467,-0.9747171503208399,0.6860649009013282,0,1,0,0.5281997273652066,-0.6875575690890002,1,0,0,0,-0.37082922000981156,1,0,0,1,0
Snowy,-1.8801127804437823,0.6196986812404364,0.03514857323546629,0.5729389361935766,0,0,1,-0.35183030949427807,0.8275220689874956,0,0,0,1,-0.71190646397663,0,1,0,0,1
Snowy,0.7224703043952511,-2.410007529516269,-0.43612209775747657,0.9123168303168313,0,0,1,-0.11612306442183358,3.251649489909889,0,0,1,0,5.427483927426103,0,1,0,0,1
Snowy,-0.5168549740995266,0.8130841840546942,-0.09950018990537453,-1.3502024638382002,0,1,0,-0.2873417083932161,-0.38454164147370107,0,0,0,1,-0.5413678419932209,0,0,1,0,1
Rainy,1.0323016240189453,1.264317023954629,0.3717704810875683,1.1385687597323344,0,1,0,-0.06064597089821089,-0.6875575690890002,0,1,0,0,0.14078664594041618,0,1,0,1,0
Rainy,0.8464028322447288,0.6196986812404364,-0.16682457147579494,-1.1805135167765728,0,0,1,0.3561362545584398,0.22149021375689726,1,0,0,0,-0.029751976042993074,0,1,0,1,0
Rainy,1.280166679717901,1.0709315211403712,0.5064192442284092,-0.7280096579455666,0,0,1,0.5712859979698462,-0.38454164147370107,0,1,0,0,-0.71190646397663,0,1,0,1,0
Rainy,0.41263898477155664,-0.15384333001659467,0.7757167705100908,-1.1805135167765728,0,1,0,0.11029106346137363,-0.08152571385840189,1,0,0,0,0.48186388990723467,0,0,1,1,0
Rainy,-1.2604501411963933,-0.9918471755450451,-0.6380952424687378,-3.5561587756393562,0,1,0,-3.756772125708047,0.8275220689874956,1,0,0,0,1.5050956218076903,0,1,0,1,0
Snowy,-1.1365176133469157,-0.6695380041879487,0.64106800736925,-0.27550579911456025,0,0,1,-0.4771465867430668,-0.6875575690890002,0,0,0,1,-0.029751976042993074,0,0,1,0,1
Rainy,-0.02112486270161558,1.1998551896832097,-0.9073927687504195,0.9688798126707071,0,0,1,-0.058393094003849455,0.22149021375689726,0,1,0,0,-0.71190646397663,1,0,0,1,0
Rainy,1.1562341518684232,0.10400400706908236,1.0450142967917724,1.9304505126865956,0,1,0,0.37838341389024976,2.3426017070639915,0,1,0,0,-1.0529837079434485,0,0,1,1,0
Rainy,0.22674019299733997,-1.1207708440878836,0.43909486265798875,-1.3502024638382002,0,0,1,-0.1578012869674993,-0.38454164147370107,0,1,0,0,0.3113252679238254,1,0,0,1,0
Snowy,-0.88865255764796,-0.2827669985594332,-1.4459878213137827,1.1385687597323344,0,0,1,-0.33465212317478055,-0.6875575690890002,0,0,0,1,0.14078664594041618,0,1,0,0,1
Rainy,0.78443656831999,1.1998551896832097,-0.43612209775747657,-0.8411356226533182,0,1,0,0.20463028341271103,-0.08152571385840189,0,1,0,0,-0.20029059802640234,0,1,0,1,0
Rainy,0.41263898477155664,-0.5406143356451102,-0.503446479327897,-1.1805135167765728,0,1,0,-0.14569207366031098,-0.38454164147370107,0,0,1,0,-0.37082922000981156,0,1,0,1,0
Rainy,0.5365715126210344,0.7486223497832749,0.8430411520805112,1.3082577067939618,0,0,1,0.11198072113214551,0.22149021375689726,0,0,1,0,-0.029751976042993074,0,1,0,1,0
Rainy,0.28870645692207886,-0.7984616727307873,-0.7727440056095787,-0.1058168520529329,0,1,0,-0.15301392356698165,-0.38454164147370107,0,0,1,0,-0.71190646397663,0,1,0,1,0
Rainy,1.3421329436426397,-0.4116906671022717,-0.3687977161870562,-1.3502024638382002,0,0,1,-0.18258293280546226,-0.38454164147370107,0,1,0,0,-0.5413678419932209,0,1,0,1,0
Snowy,-0.6407875019490045,-0.15384333001659467,-1.3786634397433624,1.0820057773784586,0,1,0,-0.3890027782512209,-0.38454164147370107,0,0,0,1,0.14078664594041618,0,1,0,0,1
Rainy,0.6605040404705121,-0.6050761699165295,-0.3687977161870562,-0.38863176382231185,0,0,1,0.1809750760219304,0.22149021375689726,0,1,0,0,-0.37082922000981156,1,0,0,1,0
Rainy,0.8464028322447288,-0.476152501373691,0.5737436257988295,0.7426278832552039,0,1,0,-0.009393021551516292,-0.08152571385840189,1,0,0,0,-0.37082922000981156,0,1,0,1,0
Rainy,0.9083690961694677,-1.1852326783593028,0.16979733637630712,0.6295019185474524,0,1,0,0.35726269300562213,0.22149021375689726,1,0,0,0,-0.71190646397663,0,1,0,1,0
Snowy,-1.0745513494221768,1.0709315211403712,-0.7054196240391583,-0.9542615873610697,0,1,0,-0.3622498651306945,-0.38454164147370107,0,0,0,1,-0.5413678419932209,0,0,1,0,1
Snowy,-0.5168549740995266,1.1353933554117905,-1.1766902950321012,0.06387209500869447,0,1,0,-0.44138216604509783,-0.38454164147370107,0,0,0,1,-0.71190646397663,0,1,0,0,1
Snowy,-1.0125850854974379,1.006469686868952,-1.5133122028842032,-0.5583207108839392,0,1,0,0.06607835440955491,-0.38454164147370107,0,0,0,1,0.14078664594041618,0,1,0,0,1
Snowy,-0.5168549740995266,0.4907750126975979,0.30444609951714796,0.3466870067780734,0,1,0,-0.3360601712337545,-0.6875575690890002,0,0,0,1,0.3113252679238254,0,0,1,0,1
Rainy,1.4040992075673786,-0.2827669985594332,1.0450142967917724,0.7991908656090797,0,1,0,0.09790024054239375,-0.08152571385840189,0,0,1,0,0.14078664594041618,1,0,0,1,0
Rainy,0.28870645692207886,1.0709315211403712,0.43909486265798875,-0.04925386969905711,0,0,1,-0.013053946504851621,-0.08152571385840189,0,0,0,1,0.14078664594041618,0,0,1,1,0
Snowy,-1.3224164051211322,1.0709315211403712,2.8627725991931237,0.7426278832552039,0,1,0,-0.11753111248080747,2.3426017070639915,0,0,0,1,-0.71190646397663,0,0,1,0,1
Rainy,0.9703353600942066,-0.34722883283085243,0.43909486265798875,0.9688798126707071,0,1,0,0.07311859470443079,-0.6875575690890002,0,0,1,0,-0.5413678419932209,1,0,0,1,0
Rainy,0.9703353600942066,-0.15384333001659467,0.5737436257988295,0.29012402442419766,0,0,1,0.10296921355470297,-0.6875575690890002,1,0,0,0,0.14078664594041618,1,0,0,1,0
Rainy,0.040841401223123304,-1.1207708440878836,1.0450142967917724,1.0820057773784586,0,1,0,0.24856138285273818,0.22149021375689726,0,0,0,1,-0.71190646397663,0,1,0,1,0
Rainy,0.28870645692207886,0.6841605155118556,0.64106800736925,-1.2936394814843244,0,1,0,0.5983205207021707,0.22149021375689726,0,1,0,0,0.14078664594041618,0,0,1,1,0
Rainy,0.16477392907260108,1.0709315211403712,0.16979733637630712,-1.3502024638382002,0,1,0,-0.1682208426039157,-0.6875575690890002,0,0,1,0,-0.37082922000981156,0,0,1,1,0
Rainy,1.0323016240189453,0.42631317842617866,-0.8400683871799991,0.12043507736257027,0,0,1,0.006095507097212559,-0.38454164147370107,0,0,1,0,0.14078664594041618,1,0,0,1,0
Snowy,-1.8801127804437823,-0.34722883283085243,0.23712171794672754,-3.2167808815161014,1,0,0,-3.3250645908262566,3.251649489909889,0,0,1,0,-1.2235223299268578,1,0,0,0,1
Snowy,-1.0745513494221768,0.8775460183261135,-0.6380952424687378,0.007309112654818682,0,1,0,-0.4892558000502551,-0.6875575690890002,0,0,0,1,-0.029751976042993074,0,0,1,0,1
Snowy,-0.7647200297984822,0.8775460183261135,0.30444609951714796,1.1385687597323344,0,1,0,-0.33521534239837014,-0.38454164147370107,0,0,0,1,-0.029751976042993074,0,0,1,0,1
Snowy,-0.7647200297984822,1.264317023954629,2.8627725991931237,0.12043507736257027,0,0,1,-0.4219511028312421,0.5245061413721964,0,0,0,1,-0.8824450859600393,0,0,1,0,1
Rainy,0.3506727208468177,-0.08938149574517543,-0.16682457147579494,-1.2936394814843244,0,1,0,0.4780732164656912,0.22149021375689726,1,0,0,0,-0.71190646397663,0,0,1,1,0
Snowy,-0.7027537658737433,-0.15384333001659467,0.16979733637630712,0.3466870067780734,0,0,1,-0.06374367662795666,-0.38454164147370107,0,0,0,1,-0.71190646397663,0,1,0,0,1
Rainy,2.333593166438462,-0.15384333001659467,-1.311339058172942,-3.273343863869977,0,0,1,1.297275577177446,0.22149021375689726,0,0,1,0,3.7220977075920105,0,1,0,1,0
Rainy,0.8464028322447288,0.8775460183261135,-0.7054196240391583,-0.44519474617618765,0,1,0,0.49215369705544293,0.22149021375689726,0,0,0,1,0.3113252679238254,0,0,1,1,0
Snowy,-1.1984838772716546,1.3932406924974676,-0.7054196240391583,0.5163759538397008,0,1,0,-0.33465212317478055,3.554665417525188,0,0,0,1,-0.8824450859600393,0,1,0,0,1
Snowy,-0.5168549740995266,0.2973895098833401,0.43909486265798875,1.3082577067939618,0,1,0,-0.07866898605309275,-0.38454164147370107,0,0,0,1,0.14078664594041618,0,0,1,0,1
Rainy,1.4040992075673786,0.8130841840546942,0.43909486265798875,0.7426278832552039,0,1,0,0.5659354153457422,-0.38454164147370107,0,1,0,0,-0.71190646397663,1,0,0,1,0
Snowy,-0.8266862937232211,-1.1207708440878836,-0.43612209775747657,-0.7280096579455666,0,1,0,-0.35887054978915395,-0.6875575690890002,0,0,0,1,-0.37082922000981156,0,1,0,0,1
Snowy,-0.9506188215726988,-0.2827669985594332,0.30444609951714796,1.0820057773784586,0,1,0,-0.17019210988647918,-0.38454164147370107,0,0,0,1,0.48186388990723467,0,0,1,0,1
Snowy,-1.508315196895349,-1.8943128553449147,-0.503446479327897,0.6295019185474524,0,0,1,5.1082984535996605,3.251649489909889,0,0,0,1,4.233713573542238,0,0,1,0,1
Snowy,-1.1984838772716546,0.9420078525975327,-0.7727440056095787,0.6295019185474524,0,1,0,-0.19610019417162444,1.7365698518333932,0,0,0,1,-0.71190646397663,0,1,0,0,1
Rainy,0.78443656831999,0.039542172797663096,0.9776899152213521,0.8557538479629555,0,1,0,0.050871435372624035,-0.6875575690890002,0,0,1,0,-0.20029059802640234,0,0,1,1,0
Snowy,-1.0125850854974379,0.1684658413405016,0.23712171794672754,0.7991908656090797,0,1,0,-0.31972681374964446,-0.6875575690890002,0,0,0,1,-0.71190646397663,0,1,0,0,1
Rainy,0.16477392907260108,-1.1207708440878836,0.16979733637630712,0.17699805971644605,0,1,0,-0.013053946504851621,-0.6875575690890002,0,1,0,0,-0.029751976042993074,1,0,0,1,0
Rainy,0.5985377765457732,0.4907750126975979,-0.8400683871799991,0.29012402442419766,0,1,0,0.12746924978087115,-0.38454164147370107,0,1,0,0,-0.71190646397663,0,0,1,1,0
Rainy,0.3506727208468177,0.2973895098833401,-0.5707708608983174,1.1385687597323344,0,1,0,0.42682026711899335,-0.6875575690890002,0,0,0,1,0.48186388990723467,1,0,0,1,0
Rainy,1.3421329436426397,0.8130841840546942,-0.16682457147579494,0.06387209500869447,0,1,0,0.5293261658123858,-0.6875575690890002,0,1,0,0,-0.37082922000981156,0,0,1,1,0
Snowy,-0.7647200297984822,-0.2827669985594332,-0.3687977161870562,0.5163759538397008,0,0,1,0.06776801208032358,-0.6875575690890002,0,0,0,1,0.3113252679238254,0,1,0,0,1
Rainy,0.040841401223123304,1.1998551896832097,0.43909486265798875,0.5163759538397008,0,1,0,0.13084856512241172,-0.6875575690890002,0,0,1,0,-0.37082922000981156,1,0,0,1,0
Rainy,1.7139305271910732,0.4907750126975979,4.4112333753127935,-0.1623798344068087,0,0,1,0.27897522092659993,-0.38454164147370107,0,0,0,1,-0.5413678419932209,1,0,0,1,0
Snowy,-1.2604501411963933,1.0709315211403712,-1.4459878213137827,0.12043507736257027,0,1,0,0.032285200994149416,-0.38454164147370107,0,0,0,1,-0.5413678419932209,0,1,0,0,1
Rainy,1.4660654714921175,-0.5406143356451102,-0.9073927687504195,-0.5583207108839392,0,1,0,0.5310158234831577,-0.38454164147370107,0,0,1,0,-0.029751976042993074,1,0,0,1,0
Rainy,1.3421329436426397,0.23292767561192088,-0.03217580833495412,1.817324547978844,0,1,0,0.13591753813472413,0.22149021375689726,0,1,0,0,0.6524025118906439,0,0,1,1,0
Rainy,1.3421329436426397,1.8444735323974024,2.122204401918499,0.9688798126707071,0,0,1,-0.16484152726237516,1.7365698518333932,1,0,0,0,-0.71190646397663,1,0,0,1,0
Snowy,-1.0125850854974379,0.5552368469690172,-0.7054196240391583,1.3082577067939618,0,0,1,-0.11387018752747215,-0.6875575690890002,0,0,0,1,-0.5413678419932209,0,0,1,0,1
Snowy,-0.8266862937232211,0.2973895098833401,-1.5806365844546235,-0.5017577285300634,0,1,0,-0.44166377565689263,-0.6875575690890002,0,0,0,1,-0.20029059802640234,0,1,0,0,1
Snowy,-1.2604501411963933,1.7155498638545639,2.3241775466297607,0.23356104207032183,0,0,1,-0.17948522707571649,2.9486335622945896,0,0,0,1,-0.71190646397663,0,0,1,0,1
Snowy,-0.45488871017478777,-0.9273853412736258,-1.3786634397433624,1.1385687597323344,0,1,0,0.04946338731364694,-0.6875575690890002,0,0,0,1,0.3113252679238254,0,0,1,0,1
Rainy,1.0323016240189453,-0.476152501373691,0.5064192442284092,-0.38863176382231185,0,0,1,0.48060770297184735,-0.38454164147370107,0,1,0,0,-0.8824450859600393,0,0,1,1,0
Snowy,-1.1984838772716546,1.006469686868952,-0.23414895304621536,0.5163759538397008,0,1,0,0.002997801367466789,-0.6875575690890002,0,0,0,1,-0.8824450859600393,0,1,0,0,1
Rainy,0.6605040404705121,-0.15384333001659467,-0.3687977161870562,-0.7280096579455666,0,1,0,0.43611338430823066,-0.08152571385840189,0,1,0,0,-0.20029059802640234,1,0,0,1,0
Rainy,1.4660654714921175,-0.8629235070022065,1.0450142967917724,-1.0673875520688214,0,0,1,0.6118377820683328,0.22149021375689726,0,1,0,0,-0.029751976042993074,1,0,0,1,0
Snowy,1.6519642632663343,-2.1521601924305918,-0.16682457147579494,-1.5764543932537034,0,1,0,-1.7888841584843416,0.5245061413721964,1,0,0,0,5.427483927426103,0,0,1,0,1
Rainy,0.9083690961694677,1.3287788582260482,1.112338678362193,0.8557538479629555,0,1,0,0.18660726825782917,-0.6875575690890002,0,0,0,1,-0.37082922000981156,1,0,0,1,0
Rainy,1.218200415793162,1.264317023954629,0.5064192442284092,0.6295019185474524,0,1,0,-0.0268528174828086,-0.08152571385840189,0,0,1,0,-0.37082922000981156,0,0,1,1,0
Snowy,-1.1984838772716546,0.9420078525975327,-0.03217580833495412,-0.04925386969905711,0,1,0,-0.2538301645896054,-0.38454164147370107,0,0,0,1,-0.5413678419932209,0,0,1,0,1
Rainy,1.280166679717901,0.1684658413405016,0.3717704810875683,-1.0108245697149456,0,1,0,0.03397485866492129,0.22149021375689726,0,0,1,0,0.14078664594041618,1,0,0,1,0
Snowy,-1.2604501411963933,0.5552368469690172,-0.6380952424687378,0.9688798126707071,0,1,0,-0.2346807109875444,-0.38454164147370107,0,0,0,1,-0.37082922000981156,0,1,0,0,1
Rainy,0.78443656831999,0.9420078525975327,0.64106800736925,0.459812971485825,0,1,0,0.07086571781006935,-0.08152571385840189,1,0,0,0,0.3113252679238254,1,0,0,1,0
Snowy,-0.7647200297984822,0.6196986812404364,0.7757167705100908,-0.1058168520529329,0,1,0,-0.1414679294833861,-0.38454164147370107,0,0,0,1,0.48186388990723467,0,1,0,0,1
Snowy,-0.5788212380242655,-0.6050761699165295,-1.5806365844546235,0.8557538479629555,0,0,1,0.021302426134143432,-0.38454164147370107,0,0,0,1,-0.37082922000981156,0,0,1,0,1
Rainy,2.4575256942879395,0.8130841840546942,3.536016414897328,-0.21894281676068447,0,1,0,0.6318320645057813,0.8275220689874956,0,1,0,0,-0.20029059802640234,0,1,0,1,0
Snowy,-1.2604501411963933,0.6841605155118556,0.9776899152213521,0.17699805971644605,0,1,0,-0.2774853719803892,-0.6875575690890002,0,0,0,1,0.3113252679238254,0,1,0,0,1
Rainy,0.7224703043952511,0.1684658413405016,0.64106800736925,0.459812971485825,0,1,0,0.48849277210210756,-0.38454164147370107,0,0,0,1,-0.71190646397663,0,1,0,1,0
Snowy,-0.8266862937232211,0.7486223497832749,-1.3786634397433624,-1.3502024638382002,0,1,0,-0.17188176755725104,-0.6875575690890002,0,0,0,1,-0.20029059802640234,0,0,1,0,1
Rainy,1.775896791115812,0.8130841840546942,2.5261506913410217,1.5910726185633408,0,1,0,0.41921680760052793,1.7365698518333932,0,0,1,0,-0.5413678419932209,1,0,0,1,0
Rainy,-0.02112486270161558,0.23292767561192088,-0.503446479327897,0.6295019185474524,0,1,0,-0.14062310064800176,-0.6875575690890002,0,0,0,1,0.48186388990723467,0,0,1,1,0
Snowy,-1.0745513494221768,0.3618513441547594,0.16979733637630712,0.06387209500869447,0,1,0,-0.17554269251058638,-0.6875575690890002,0,0,0,1,0.14078664594041618,0,0,1,0,1
Snowy,-1.0745513494221768,1.1353933554117905,0.43909486265798875,0.007309112654818682,0,1,0,-0.30283023704194173,-0.6875575690890002,0,0,0,1,0.3113252679238254,0,1,0,0,1
Rainy,0.9703353600942066,1.9089353666688216,0.5737436257988295,-0.1623798344068087,0,0,1,0.3719063928189634,1.7365698518333932,0,0,1,0,-0.37082922000981156,0,0,1,1,0
Rainy,0.8464028322447288,0.4907750126975979,0.9776899152213521,0.6860649009013282,0,0,1,0.5760733613703639,-0.08152571385840189,0,0,1,0,-0.37082922000981156,1,0,0,1,0
Snowy,-0.5168549740995266,-1.1852326783593028,-1.2440146766025215,-0.27550579911456025,0,1,0,-0.09359429547822885,-0.6875575690890002,0,0,0,1,-0.5413678419932209,0,0,1,0,1
Snowy,-1.1984838772716546,-0.733999838459368,0.5064192442284092,0.12043507736257027,0,1,0,-0.08430117828899474,-0.38454164147370107,0,0,0,1,0.14078664594041618,0,0,1,0,1
Snowy,-1.44634893297061,1.3932406924974676,-0.8400683871799991,0.4032499891319492,0,1,0,-0.17357142522801972,0.22149021375689726,0,0,0,1,-1.2235223299268578,0,0,1,0,1
Rainy,1.218200415793162,-0.024919661473756162,-0.5707708608983174,-0.1623798344068087,0,1,0,-0.04177812690794469,-0.38454164147370107,0,0,0,1,-0.5413678419932209,1,0,0,1,0
Snowy,-0.7027537658737433,-0.476152501373691,-0.6380952424687378,0.06387209500869447,0,1,0,-0.005450486986382984,-0.38454164147370107,0,0,0,1,0.48186388990723467,0,0,1,0,1
Snowy,-0.8266862937232211,-0.6695380041879487,-0.7054196240391583,0.06387209500869447,0,1,0,-0.020939015635111836,-0.6875575690890002,0,0,0,1,-0.37082922000981156,0,1,0,0,1
Snowy,-2.1279778361427377,0.039542172797663096,0.30444609951714796,1.8738875303327198,0,0,1,-0.20173238640752322,0.22149021375689726,0,0,0,1,-0.5413678419932209,0,1,0,0,1
Snowy,-0.6407875019490045,-0.9273853412736258,-0.503446479327897,0.007309112654818682,0,1,0,-0.24735314351831905,-0.6875575690890002,0,0,0,1,-0.5413678419932209,0,0,1,0,1
Snowy,-0.9506188215726988,-0.476152501373691,-0.09950018990537453,0.9688798126707071,0,1,0,-0.40392808767636024,-0.6875575690890002,0,0,0,1,-0.5413678419932209,0,1,0,0,1
Rainy,0.5365715126210344,-0.2827669985594332,0.43909486265798875,0.3466870067780734,0,1,0,0.31671090890713555,0.22149021375689726,0,0,0,1,-0.37082922000981156,0,1,0,1,0
Rainy,0.9703353600942066,0.6841605155118556,0.30444609951714796,0.5163759538397008,0,1,0,-0.10795638567977858,-0.08152571385840189,0,0,0,1,-0.029751976042993074,0,0,1,1,0
Snowy,-0.7027537658737433,0.3618513441547594,-0.3687977161870562,-1.406765446192076,0,1,0,-0.056985045944875565,-0.38454164147370107,0,0,0,1,-0.71190646397663,0,0,1,0,1
Rainy,0.8464028322447288,-0.4116906671022717,2.25685316505934,0.17699805971644605,0,1,0,-0.0006631235858685397,0.22149021375689726,0,0,0,1,-0.8824450859600393,0,1,0,1,0
Rainy,1.3421329436426397,-0.024919661473756162,-0.8400683871799991,0.459812971485825,0,0,1,0.4051363270107762,-0.08152571385840189,1,0,0,0,-0.029751976042993074,0,1,0,1,0
Snowy,-0.7647200297984822,0.039542172797663096,-0.43612209775747657,-0.04925386969905711,0,1,0,-0.4822155597553792,-0.38454164147370107,0,0,0,1,-0.029751976042993074,0,0,1,0,1
Rainy,3.325053389234284,0.8130841840546942,0.7083923889396704,1.5910726185633408,0,1,0,0.3305097798850925,-0.08152571385840189,0,0,1,0,0.9934797558574624,1,0,0,1,0
Snowy,-0.45488871017478777,0.42631317842617866,0.7083923889396704,-0.1623798344068087,0,1,0,-0.044031003802302925,-0.6875575690890002,0,0,0,1,-0.5413678419932209,0,1,0,0,1
Snowy,-0.8266862937232211,0.5552368469690172,-1.3786634397433624,1.3648206891478376,0,0,1,-0.1262610104464552,-0.38454164147370107,0,0,0,1,0.14078664594041618,0,0,1,0,1
Snowy,-0.8266862937232211,-0.2827669985594332,-1.5133122028842032,-1.2370764991304486,0,1,0,-0.1442840256013371,-0.6875575690890002,0,0,0,1,0.48186388990723467,0,0,1,0,1
Snowy,-0.9506188215726988,-0.733999838459368,-0.8400683871799991,-0.897698605007194,0,0,1,-0.4391292891507396,-0.6875575690890002,0,0,0,1,-0.20029059802640234,0,0,1,0,1
Snowy,-0.5168549740995266,-0.15384333001659467,-0.9073927687504195,-1.2936394814843244,0,0,1,-0.07162874575821687,-0.6875575690890002,0,0,0,1,-0.37082922000981156,0,1,0,0,1
Snowy,-0.7647200297984822,0.8775460183261135,-1.4459878213137827,-0.27550579911456025,0,1,0,-0.2631232817788427,-0.6875575690890002,0,0,0,1,0.48186388990723467,0,1,0,0,1
Snowy,-0.5168549740995266,0.42631317842617866,0.5064192442284092,-0.897698605007194,0,1,0,-0.2546749934249897,-0.38454164147370107,0,0,0,1,-0.5413678419932209,0,1,0,0,1
